Albert_CDMX,2022-02-17_12:55:49,782.231,18.750,43.513,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_12:56:51,782.198,18.740,43.423,1.667,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_12:57:53,782.257,18.740,43.423,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_12:58:55,782.244,18.740,43.400,0.833,18.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_12:59:58,782.289,18.730,43.421,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:01:00,782.237,18.730,43.443,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:02:02,782.282,18.720,43.454,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:03:04,782.263,18.710,43.218,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:04:06,782.302,18.720,43.454,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:05:08,782.263,18.710,43.475,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:06:10,782.341,18.710,43.475,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:07:13,782.353,18.700,43.475,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:08:15,782.392,18.690,43.462,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:09:17,782.386,18.680,43.484,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_13:10:19,782.431,18.680,43.540,0.833,19.000,0.000,0.000,3.264,-0.000,3.264,3.200
