Albert_CDMX,2022-02-17_11:36:25,781.267,19.080,42.544,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:37:27,781.293,19.080,42.735,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:38:29,781.293,19.080,42.566,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:39:31,781.345,19.080,42.589,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:40:34,781.410,19.090,42.602,0.000,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:41:36,781.358,19.090,42.612,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:42:38,781.332,19.090,42.771,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:43:40,781.326,19.090,42.634,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:44:42,781.352,19.080,42.803,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:45:44,781.358,19.070,42.679,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:46:46,781.339,19.080,43.096,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:47:49,781.371,19.080,42.713,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:48:51,781.358,19.070,42.778,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:49:53,781.378,19.070,42.745,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:50:55,781.358,19.070,42.769,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
