Albert_CDMX,2022-02-17_06:20:33,782.545,21.360,42.253,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:21:35,782.519,21.360,42.230,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:22:37,782.539,21.360,42.208,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:23:40,782.532,21.350,42.185,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:24:42,782.519,21.360,42.163,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:25:44,782.545,21.340,42.309,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:26:46,782.545,21.340,42.319,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:27:48,782.545,21.340,42.048,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:28:50,782.565,21.340,42.070,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:29:52,782.499,21.330,42.036,0.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:30:54,782.479,21.330,42.251,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:31:56,782.499,21.330,41.990,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:32:59,782.460,21.320,41.978,4.167,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:34:01,782.473,21.330,41.956,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_06:35:03,782.401,21.330,41.866,5.000,21.750,0.000,0.000,3.264,-0.000,3.264,3.200
