Albert_CDMX,2022-02-17_08:08:28,781.754,20.430,40.517,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:09:30,781.747,20.430,40.516,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:10:32,781.741,20.420,40.505,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:11:35,781.656,20.420,40.515,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:12:37,781.701,20.410,40.470,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:13:39,781.649,20.390,40.502,0.000,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:14:41,781.629,20.400,40.514,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:15:43,781.642,20.390,41.247,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:16:45,781.642,20.390,40.501,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:17:47,781.648,20.370,40.500,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:18:49,781.681,20.370,40.736,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:19:51,781.714,20.360,40.510,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:20:54,781.648,20.350,40.509,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,2.800
Albert_CDMX,2022-02-17_08:21:56,781.615,20.330,40.574,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:22:58,781.641,20.330,40.529,0.833,20.500,0.000,0.000,3.264,-0.000,3.264,3.200
