Albert_CDMX,2022-02-17_07:52:35,781.867,20.540,40.516,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:53:37,781.938,20.540,40.504,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:54:40,781.860,20.540,40.492,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:55:42,781.866,20.520,40.502,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:56:44,781.866,20.520,40.660,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:57:46,781.886,20.520,40.490,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:58:48,781.918,20.520,40.479,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:59:50,781.794,20.510,40.522,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:00:52,781.729,20.500,40.511,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:01:55,781.820,20.490,40.521,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:02:57,781.742,20.490,40.521,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:03:59,781.807,20.480,40.758,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:05:01,781.741,20.460,40.497,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:06:03,781.747,20.450,40.518,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_08:07:05,781.747,20.450,40.506,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
