Albert_CDMX,2022-02-17_11:20:25,781.228,19.070,42.386,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:21:27,781.241,19.060,42.588,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:22:30,781.228,19.070,42.228,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,2.800
Albert_CDMX,2022-02-17_11:23:32,781.221,19.070,42.419,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:24:34,781.228,19.070,42.532,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:25:36,781.254,19.070,42.419,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:26:38,781.306,19.070,42.408,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:27:40,781.312,19.080,42.454,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:28:42,781.234,19.080,42.442,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:29:44,781.234,19.080,42.465,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:30:47,781.319,19.080,42.477,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:31:49,781.293,19.080,41.857,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:32:51,781.280,19.090,42.512,0.833,19.500,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:33:53,781.293,19.080,42.533,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_11:34:55,781.306,19.090,42.635,0.833,19.250,0.000,0.000,3.264,-0.000,3.264,3.200
