Albert_CDMX,2022-02-17_09:59:38,781.277,19.610,42.527,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:00:41,781.218,19.600,42.538,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:01:43,781.205,19.610,42.527,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,2.800
Albert_CDMX,2022-02-17_10:02:45,781.231,19.610,42.527,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:03:47,781.244,19.620,41.785,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:04:49,781.199,19.630,42.541,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:05:51,781.205,19.610,42.550,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:06:53,781.218,19.620,42.540,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:07:55,781.212,19.620,42.539,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:08:58,781.179,19.610,42.493,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:10:00,781.179,19.610,42.550,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:11:02,781.238,19.620,42.539,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:12:04,781.212,19.620,42.539,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:13:06,781.173,19.630,42.541,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:14:08,781.212,19.630,42.439,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
