Albert_CDMX,2022-02-17_10:31:24,781.145,19.550,42.477,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:32:26,781.158,19.540,42.475,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:33:29,781.152,19.530,42.464,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,2.800
Albert_CDMX,2022-02-17_10:34:31,781.178,19.540,42.419,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:35:33,781.145,19.530,42.588,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:36:35,781.138,19.520,42.463,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:37:37,781.119,19.530,42.452,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:38:39,781.151,19.510,42.450,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:39:41,781.053,19.500,42.449,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:40:44,781.092,19.490,42.357,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:41:46,781.086,19.480,42.448,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:42:48,781.118,19.470,42.468,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:43:50,781.118,19.470,42.456,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:44:52,781.104,19.460,42.682,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_10:45:54,781.143,19.450,42.455,0.833,19.750,0.000,0.000,3.264,-0.000,3.264,3.200
