Albert_CDMX,2022-02-17_07:36:43,781.959,20.630,40.636,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:37:45,781.992,20.620,40.861,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:38:47,781.946,20.600,40.883,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:39:49,781.932,20.600,40.813,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:40:51,781.900,20.590,40.575,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:41:54,781.854,20.570,40.562,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:42:56,781.926,20.570,40.076,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:43:58,781.926,20.570,40.619,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:45:00,781.958,20.550,40.527,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:46:02,781.880,20.550,40.516,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:47:04,781.945,20.540,40.516,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:48:06,781.867,20.540,40.516,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:49:08,781.873,20.550,40.516,0.833,20.750,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:50:10,781.893,20.540,40.504,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_07:51:13,781.886,20.540,40.504,0.833,21.000,0.000,0.000,3.264,-0.000,3.264,3.200
