Albert_CDMX,2022-02-17_09:11:59,781.353,19.890,41.720,0.833,20.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:13:01,781.327,19.860,41.920,0.833,20.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:14:03,781.268,19.840,41.840,0.833,20.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:15:05,781.365,19.820,41.894,0.833,20.250,0.000,0.000,3.264,-0.000,3.264,2.800
Albert_CDMX,2022-02-17_09:16:08,781.267,19.780,41.754,0.833,20.250,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:17:10,781.273,19.740,41.886,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:18:12,781.285,19.710,41.917,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:19:14,781.239,19.700,41.961,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,2.800
Albert_CDMX,2022-02-17_09:20:16,781.278,19.690,41.971,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:21:18,781.225,19.650,41.979,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:22:20,781.225,19.640,41.943,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:23:22,781.284,19.630,41.854,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:24:25,781.277,19.630,42.056,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:25:27,781.244,19.620,42.066,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
Albert_CDMX,2022-02-17_09:26:29,781.225,19.610,42.087,0.833,20.000,0.000,0.000,3.264,-0.000,3.264,3.200
